county_fips,eji_score
21105,0.7492
21107,0.7104384615384615
21109,0.5768000000000001
21111,-4.077693055555556
21113,0.3800454545454546
21115,0.7610571428571429
21117,0.4375204545454546
21119,0.7463
21121,0.7459545454545455
21123,0.5167200000000001
21125,0.62211875
21127,0.7102833333333334
21129,0.7583333333333333
21131,0.68675
21133,0.73846
21135,0.69145
21137,0.6341428571428571
21139,0.7747
21141,0.74085
21143,-249.4138
21145,0.6580105263157895
21147,0.7071999999999999
21149,0.6151666666666666
21151,0.3644741935483871
21153,0.70502
21155,0.5711499999999999
21157,0.48495
21159,0.7905
21161,0.5888
21163,-110.70081111111112
21165,0.7042999999999999
21167,0.43354
21169,0.5533666666666667
21171,0.56235
21173,0.5829714285714286
21175,0.59038
21177,0.6227699999999999
21179,0.32327272727272727
21181,0.6406499999999999
21183,0.69125
21185,0.09455333333333332
21187,0.52415
21189,0.70245
21191,0.584025
21193,0.74036
21195,0.7654
21197,0.589075
21199,0.6994142857142857
21201,0.655
21203,0.6499
21205,0.37525000000000003
21207,0.72384
21209,0.2906105263157895
21211,0.3304
21213,0.5816600000000001
21215,0.11395
21217,0.42817142857142854
21219,0.688425
21221,-284.94345714285714
21223,0.62705
21225,0.6479250000000001
21227,0.5003185185185185
21229,0.487375
21231,0.6759555555555555
21233,0.6753
21235,0.7123666666666667
21237,0.75345
21239,0.271075
22001,0.5842857142857143
22003,0.6184000000000001
22005,0.3625586206896552
22007,0.6758857142857142
22009,0.7503583333333333
22011,0.5542222222222222
22013,0.83564
22015,0.5999242424242424
22017,-12.722222972972972
22019,-35.06630535714286
22021,0.8382999999999999
22023,0.412125
22025,0.7320666666666668
22027,0.7887333333333334
22029,0.7349833333333334
22031,0.7344777777777778
22033,-8.70337962962963
22035,0.754
22037,0.5348599999999999
22039,0.6881636363636363
22041,0.7278166666666667
22043,0.6678
22045,0.6908363636363636
22047,0.8086888888888889
22049,0.75446
22051,-15.167375590551181
22053,0.7099624999999999
22055,0.4304793103448276
22057,0.5731846153846154
22059,0.6144666666666666
22061,0.616125
22063,0.3795323529411765
22065,0.8754
22067,0.8566625
22069,0.7924727272727273
22071,-26.568091304347828
22073,-20.592468085106383
22075,0.6033666666666666
22077,0.7235857142857143
22079,-24.951528205128206
22081,0.8469
22083,0.7414999999999999
22085,0.8169111111111111
22087,0.774964705882353
22089,0.559923076923077
22091,0.7632666666666666
22093,0.5905857142857143
22095,0.7527090909090909
22097,0.7946642857142857
22099,0.586564705882353
22101,0.800425
22103,-16.53130677966102
22105,0.6622774193548387
22107,0.8342
22109,0.5933323529411765
22111,0.7638166666666667
22113,0.5578125
22115,0.45355
22117,0.7842307692307693
22119,0.8522076923076922
22121,0.6424
22123,0.7634333333333334
22125,-142.39724285714286
22127,0.78942
23001,0.528384375
23003,0.6688083333333333
23005,0.29724875
23007,0.45538
23009,0.34852941176470587
23011,0.41276111111111113
23013,0.31814166666666666
23015,0.33973333333333333
23017,0.5103421052631579
23019,0.5359999999999999
23021,0.5604374999999999
23023,0.38065
23025,0.534655
23027,0.397725
23029,-70.79181428571428
